customer_id,nationality,customer_type,income_band,loyalty_score,churn_risk_score,brand,model,trim,model_year,engine_type,fuel_type,color,vehicle_price,sale_date,sale_channel,discount_percentage,final_sale_price,payment_type,loan_amount,stock_days,inventory_status,depreciation_rate,mileage,avg_monthly_km,driving_pattern,last_service_date,service_count_last_12_months,avg_service_cost,next_service_due_days,warranty_status,service_revenue_to_date,parts_revenue_to_date,total_customer_lifetime_value
CUST06165,Qatari,Fleet,High,54,0.1,Toyota,Camry,Premium,2024,Inline-4,Hybrid,Silver,80810,2022-05-28,Online,8,74345.2,Bank Loan,27560,133,Medium-Moving,0.22,38220,5378,Highway,2024-02-20,2,2362,5,Under Warranty,13759,14512,275430
CUST06166,Filipino,Individual,Medium,55,0.17,BMW,X5,Premium,2021,Inline-4,Hybrid,Black,317799,2023-03-21,Showroom,2,311443.02,Bank Loan,235859,172,Slow-Moving,0.09,62836,3057,Highway,2024-12-13,6,2911,112,Out of Warranty,19491,4832,192076
CUST06167,Egyptian,Corporate,High,84,0.44,Lexus,LX600,Base,2021,V8,Hybrid,Black,359353,2024-02-18,Fleet Sales,0,359353.0,Bank Loan,35400,11,Slow-Moving,0.17,82014,5354,Highway,2024-12-29,5,3490,82,Under Warranty,24487,1754,177607
CUST06168,Filipino,Corporate,Low,60,0.28,Nissan,Altima,Premium,2023,V8,Hybrid,Silver,271417,2022-10-22,Fleet Sales,4,260560.32,Lease,85526,177,Fast-Moving,0.08,58987,718,Highway,2023-02-26,7,3471,45,Under Warranty,19855,13878,556906
CUST06169,Qatari,Corporate,High,65,0.26,Toyota,Land Cruiser,Mid,2022,Inline-4,Petrol,Gray,339499,2024-02-22,Fleet Sales,3,329314.03,Bank Loan,180742,52,Medium-Moving,0.14,10419,4442,Mixed,2025-11-18,7,2132,91,Out of Warranty,21391,3961,481331
CUST06170,Qatari,Corporate,High,48,0.17,Mercedes,E-Class,Base,2023,V8,Hybrid,White,249813,2022-04-08,Online,0,249813.0,Lease,54382,114,Slow-Moving,0.1,13547,771,City,2023-02-02,4,3053,7,Out of Warranty,13198,10219,497770
CUST06171,Qatari,Fleet,Low,77,0.07,Toyota,Corolla,Base,2023,V6,Petrol,Black,319302,2022-01-24,Showroom,2,312915.96,Bank Loan,196071,41,Fast-Moving,0.22,23079,3514,Highway,2023-02-21,3,3234,19,Under Warranty,14027,12200,403365
CUST06172,Qatari,Corporate,High,43,0.24,Nissan,Patrol,Premium,2022,V8,Hybrid,Blue,410823,2023-07-24,Online,2,402606.54,Cash,183320,137,Slow-Moving,0.23,107773,2904,City,2024-07-24,7,1488,115,Out of Warranty,15670,4508,200618
CUST06173,Qatari,Corporate,Low,51,0.16,Mercedes,G-Class,Platinum,2024,V6,Hybrid,Silver,308537,2022-10-24,Fleet Sales,8,283854.04,Bank Loan,12130,53,Slow-Moving,0.17,109856,2938,Highway,2023-03-17,6,3082,56,Under Warranty,23930,11732,94058
CUST06174,Qatari,Fleet,Low,92,0.07,Lexus,RX350,Base,2021,V8,Hybrid,Blue,273786,2022-03-14,Online,7,254620.98,Bank Loan,59533,143,Slow-Moving,0.09,108399,4848,City,2022-09-07,1,1358,46,Under Warranty,21584,3300,530689
CUST06175,Filipino,Individual,Medium,88,0.17,Nissan,Altima,Mid,2024,V6,Hybrid,Silver,433909,2023-08-07,Online,6,407874.46,Cash,92840,122,Slow-Moving,0.13,7831,2004,City,2024-05-10,5,3459,48,Out of Warranty,18319,6271,249120
CUST06176,Qatari,Fleet,High,94,0.18,Nissan,Altima,Mid,2023,V6,Petrol,Gray,290057,2022-01-13,Showroom,3,281355.29,Bank Loan,30615,137,Fast-Moving,0.08,31748,1142,City,2023-08-20,5,3717,68,Out of Warranty,11374,6675,402552
CUST06177,Indian,Corporate,High,56,0.22,BMW,X7,Mid,2023,V6,Petrol,Silver,116077,2023-06-06,Showroom,4,111433.92,Lease,7523,10,Medium-Moving,0.15,55972,2302,Highway,2025-02-06,7,3731,72,Out of Warranty,23265,4563,145497
CUST06178,Egyptian,Corporate,Low,78,0.35,Mercedes,E-Class,Base,2022,V8,Petrol,Blue,359832,2022-05-23,Online,3,349037.04,Cash,81116,148,Fast-Moving,0.08,57389,1302,Highway,2022-11-14,3,3289,106,Out of Warranty,19102,6908,342542
CUST06179,Filipino,Fleet,Medium,94,0.37,BMW,X5,Mid,2022,V8,Hybrid,White,234014,2023-04-10,Showroom,2,229333.72,Cash,72165,123,Slow-Moving,0.09,18230,3404,Mixed,2023-08-02,1,1746,10,Under Warranty,8033,3497,247770
CUST06180,Filipino,Fleet,High,87,0.35,Mercedes,G-Class,Platinum,2021,V8,Hybrid,Silver,145950,2023-11-07,Showroom,7,135733.5,Bank Loan,87288,151,Medium-Moving,0.1,68629,4378,City,2024-07-16,5,2229,107,Under Warranty,13420,13652,338554
CUST06181,British,Individual,High,40,0.27,Mercedes,E-Class,Base,2024,V6,Petrol,Gray,356897,2023-08-19,Fleet Sales,4,342621.12,Lease,194,97,Medium-Moving,0.15,7417,1916,Mixed,2023-12-13,3,1076,104,Under Warranty,1974,7907,511036
CUST06182,Pakistani,Corporate,Low,47,0.24,Mercedes,E-Class,Base,2022,V8,Hybrid,Black,309346,2022-05-01,Fleet Sales,7,287691.78,Cash,51444,74,Fast-Moving,0.24,55643,5595,City,2022-12-25,0,1080,84,Under Warranty,9740,616,260013
CUST06183,Indian,Individual,Low,77,0.17,Nissan,Patrol,Platinum,2023,V6,Petrol,Black,301577,2022-06-27,Online,8,277450.84,Bank Loan,155618,122,Medium-Moving,0.19,34808,829,City,2023-04-01,3,908,96,Out of Warranty,24507,6746,554453
CUST06184,Filipino,Individual,Medium,91,0.44,Lexus,LX600,Platinum,2021,V6,Hybrid,Blue,356475,2023-12-01,Fleet Sales,2,349345.5,Cash,98636,156,Medium-Moving,0.12,45489,907,Mixed,2024-05-17,8,2613,73,Out of Warranty,457,5449,582596
CUST06185,Indian,Fleet,Low,79,0.06,Nissan,Altima,Platinum,2024,V6,Petrol,Gray,378121,2023-08-31,Online,7,351652.53,Lease,20796,48,Fast-Moving,0.24,33712,893,City,2024-08-04,6,3601,16,Out of Warranty,2943,810,525786
CUST06186,British,Fleet,Medium,46,0.05,Toyota,Camry,Platinum,2024,V8,Petrol,White,184823,2023-04-22,Showroom,4,177430.08,Lease,138790,138,Medium-Moving,0.1,42889,5899,Mixed,2023-09-27,5,2476,120,Out of Warranty,8449,4218,368272
CUST06187,Jordanian,Fleet,Medium,78,0.11,BMW,X7,Platinum,2022,V8,Petrol,Blue,326045,2022-09-02,Online,6,306482.3,Lease,129511,18,Medium-Moving,0.18,9043,5622,Mixed,2024-03-16,4,3570,114,Out of Warranty,560,10361,514509
CUST06188,Egyptian,Corporate,Medium,79,0.05,Lexus,RX350,Platinum,2022,Inline-4,Hybrid,Black,199981,2023-05-07,Showroom,6,187982.14,Bank Loan,105114,98,Fast-Moving,0.23,46239,3844,City,2024-08-22,8,3863,63,Under Warranty,2613,5268,561486
CUST06189,British,Fleet,Medium,43,0.35,Toyota,Corolla,Base,2024,Inline-4,Hybrid,White,371303,2022-07-23,Online,6,349024.82,Lease,170201,142,Slow-Moving,0.15,101754,5638,Mixed,2023-08-21,5,3896,55,Under Warranty,76,12189,577524
CUST06190,Jordanian,Individual,High,93,0.34,Nissan,Patrol,Mid,2024,V6,Hybrid,Blue,187134,2023-05-23,Online,1,185262.66,Bank Loan,56169,145,Medium-Moving,0.13,74967,867,City,2023-09-12,7,3947,101,Under Warranty,23349,11132,96343
CUST06191,Indian,Corporate,High,98,0.42,Mercedes,E-Class,Mid,2022,V6,Petrol,Black,422530,2024-03-06,Online,5,401403.5,Lease,242208,18,Slow-Moving,0.15,11143,5517,Highway,2024-07-25,7,1892,20,Out of Warranty,16469,7671,390098
CUST06192,Qatari,Fleet,Medium,98,0.17,Lexus,LX600,Mid,2021,Inline-4,Petrol,Blue,228579,2022-01-16,Online,0,228579.0,Lease,118922,30,Medium-Moving,0.24,74626,681,City,2022-10-18,7,3558,46,Out of Warranty,7950,10528,289581
CUST06193,British,Fleet,Medium,55,0.29,Nissan,Altima,Base,2024,Inline-4,Hybrid,Silver,378231,2023-08-31,Fleet Sales,2,370666.38,Bank Loan,84736,140,Slow-Moving,0.1,63715,4946,City,2023-10-12,0,2875,58,Under Warranty,14389,2105,91969
CUST06194,Indian,Corporate,Medium,74,0.42,Toyota,Land Cruiser,Mid,2024,V6,Hybrid,Gray,138236,2023-07-12,Showroom,4,132706.56,Lease,5438,18,Slow-Moving,0.21,12775,3560,City,2024-02-25,8,1471,54,Under Warranty,8179,14197,523549
CUST06195,Qatari,Fleet,Medium,51,0.21,Lexus,RX350,Platinum,2024,Inline-4,Petrol,Blue,352354,2023-04-14,Showroom,8,324165.68,Lease,93473,66,Fast-Moving,0.09,102279,3173,Highway,2025-02-11,5,1987,33,Under Warranty,18878,12089,225930
CUST06196,Jordanian,Fleet,Medium,77,0.41,Nissan,Altima,Base,2023,V8,Hybrid,Silver,337764,2022-04-08,Online,4,324253.44,Lease,58365,108,Slow-Moving,0.24,87771,2977,Highway,2023-05-14,4,3541,116,Under Warranty,24724,12388,497199
CUST06197,Filipino,Corporate,High,48,0.35,Toyota,Land Cruiser,Platinum,2021,Inline-4,Hybrid,White,180051,2023-08-18,Fleet Sales,4,172848.96,Cash,8028,90,Medium-Moving,0.24,70974,1436,Highway,2023-12-17,6,3867,54,Under Warranty,9361,7606,427457
CUST06198,Indian,Corporate,Medium,63,0.33,Nissan,Patrol,Mid,2024,V8,Petrol,Gray,444936,2022-09-26,Fleet Sales,4,427138.56,Cash,73644,136,Medium-Moving,0.17,20939,3497,City,2024-01-18,1,833,55,Out of Warranty,23317,1736,530069
CUST06199,Pakistani,Individual,Medium,69,0.17,Lexus,RX350,Base,2024,V8,Hybrid,Black,441075,2023-06-04,Fleet Sales,4,423432.0,Cash,273295,152,Fast-Moving,0.16,51477,5731,City,2024-05-03,3,1532,45,Out of Warranty,3812,5975,370215
CUST06200,Filipino,Individual,High,69,0.25,Toyota,Camry,Premium,2022,Inline-4,Hybrid,Silver,218216,2022-03-02,Fleet Sales,4,209487.36,Lease,98242,172,Medium-Moving,0.14,44245,1509,Mixed,2023-01-22,7,3461,108,Under Warranty,24855,5223,324342
CUST06201,Egyptian,Fleet,Medium,72,0.05,Toyota,Corolla,Mid,2022,Inline-4,Hybrid,Silver,293830,2023-08-06,Fleet Sales,4,282076.8,Cash,27878,175,Slow-Moving,0.12,108970,4809,Mixed,2025-01-14,3,1244,27,Out of Warranty,21863,7522,460505
CUST06202,Filipino,Corporate,Medium,66,0.37,Lexus,LX600,Premium,2021,Inline-4,Hybrid,Silver,127434,2023-02-13,Fleet Sales,1,126159.66,Cash,23174,116,Fast-Moving,0.12,12650,1617,City,2024-10-22,1,3835,20,Out of Warranty,14915,13231,364221
CUST06203,Filipino,Individual,High,71,0.31,Mercedes,G-Class,Base,2022,Inline-4,Hybrid,Silver,366135,2023-04-12,Fleet Sales,6,344166.9,Lease,22720,99,Fast-Moving,0.2,48217,4120,City,2024-01-30,0,2895,51,Under Warranty,23252,5900,348052
CUST06204,Indian,Fleet,Low,57,0.15,Lexus,RX350,Platinum,2021,V8,Hybrid,Blue,213573,2023-02-23,Showroom,1,211437.27,Bank Loan,127572,149,Medium-Moving,0.14,8664,3328,Mixed,2023-12-01,3,1381,59,Out of Warranty,12793,12856,425406
CUST06205,Filipino,Corporate,High,80,0.29,BMW,X7,Premium,2024,V8,Petrol,Blue,127813,2022-12-21,Fleet Sales,0,127813.0,Lease,46083,91,Slow-Moving,0.16,92204,4818,Mixed,2024-06-30,5,2983,93,Under Warranty,11057,3114,410682
CUST06206,British,Individual,Medium,64,0.14,BMW,X7,Mid,2022,Inline-4,Hybrid,Gray,398941,2024-04-24,Fleet Sales,8,367025.72,Cash,278453,159,Medium-Moving,0.21,17371,3847,City,2025-09-01,7,1256,19,Out of Warranty,11088,11420,403148
CUST06207,Pakistani,Corporate,Medium,71,0.2,Nissan,Altima,Premium,2023,V8,Hybrid,Black,247722,2022-12-16,Fleet Sales,7,230381.46,Cash,114721,136,Slow-Moving,0.22,93882,5979,Mixed,2024-05-08,1,2082,38,Out of Warranty,8928,1665,278074
CUST06208,Indian,Fleet,Low,97,0.2,Mercedes,G-Class,Platinum,2022,V6,Petrol,White,277448,2024-03-24,Showroom,5,263575.6,Bank Loan,104261,125,Medium-Moving,0.23,26909,1855,Mixed,2025-12-22,7,2547,40,Under Warranty,5862,3171,148214
CUST06209,Qatari,Corporate,High,60,0.43,BMW,X7,Platinum,2024,Inline-4,Hybrid,Blue,252944,2022-11-17,Showroom,2,247885.12,Bank Loan,35299,34,Fast-Moving,0.24,100056,4256,Highway,2023-06-29,7,3141,23,Out of Warranty,17845,13129,410677
CUST06210,Qatari,Corporate,Low,96,0.07,BMW,X5,Mid,2022,Inline-4,Hybrid,Blue,180881,2023-06-30,Online,3,175454.57,Lease,139035,80,Slow-Moving,0.16,84126,2886,City,2024-10-02,4,1992,61,Under Warranty,15411,9123,322286
CUST06211,Filipino,Individual,Low,90,0.22,Toyota,Land Cruiser,Mid,2023,Inline-4,Petrol,Silver,277634,2022-11-25,Showroom,4,266528.64,Cash,141949,111,Medium-Moving,0.24,88592,577,Mixed,2024-01-20,2,2190,117,Under Warranty,23602,6209,105934
CUST06212,Egyptian,Corporate,Medium,61,0.14,Nissan,Altima,Mid,2021,V8,Hybrid,Blue,178120,2022-10-24,Showroom,7,165651.6,Cash,84595,175,Fast-Moving,0.15,79764,872,City,2023-02-22,5,1410,56,Under Warranty,10682,2591,96549
CUST06213,British,Corporate,Low,78,0.14,BMW,X7,Premium,2021,V8,Hybrid,Silver,444451,2023-07-09,Online,0,444451.0,Cash,132565,144,Fast-Moving,0.15,42519,3219,Mixed,2023-09-21,3,1053,57,Out of Warranty,22585,13602,102838
CUST06214,Pakistani,Fleet,Medium,90,0.36,BMW,X7,Mid,2021,V6,Petrol,White,152382,2022-04-25,Fleet Sales,7,141715.26,Cash,71015,139,Slow-Moving,0.21,38595,4405,Highway,2022-06-18,7,3643,50,Under Warranty,361,6091,594785
CUST06215,Filipino,Corporate,Low,63,0.07,BMW,X7,Premium,2022,V6,Hybrid,White,154151,2024-06-12,Online,5,146443.45,Cash,16751,157,Medium-Moving,0.09,75430,4085,Highway,2025-12-01,5,3294,49,Under Warranty,2822,10489,441048
CUST06216,British,Fleet,Low,92,0.08,BMW,X5,Base,2021,Inline-4,Petrol,Blue,248491,2023-06-07,Online,2,243521.18,Lease,17009,91,Slow-Moving,0.13,33392,4793,City,2024-05-29,4,1294,95,Under Warranty,20229,7738,308175
CUST06217,Indian,Fleet,Low,100,0.08,Mercedes,E-Class,Mid,2022,V6,Hybrid,Silver,362353,2022-01-14,Online,1,358729.47,Cash,219435,61,Fast-Moving,0.18,118095,3483,Mixed,2022-07-02,3,2250,27,Out of Warranty,4559,3932,206371
CUST06218,Pakistani,Corporate,High,81,0.44,BMW,X5,Platinum,2022,Inline-4,Hybrid,Black,435065,2022-03-25,Showroom,2,426363.7,Lease,62247,132,Fast-Moving,0.13,107484,960,City,2022-12-30,3,2587,34,Out of Warranty,21023,8635,545895
CUST06219,Pakistani,Corporate,Low,97,0.26,Toyota,Corolla,Premium,2024,V8,Hybrid,Silver,204881,2022-05-21,Showroom,6,192588.14,Lease,42956,61,Slow-Moving,0.2,66299,4999,City,2023-05-27,2,2768,6,Under Warranty,7110,7935,456399
CUST06220,Indian,Corporate,High,54,0.41,Toyota,Corolla,Mid,2024,V8,Hybrid,White,81498,2022-07-01,Online,8,74978.16,Cash,8912,143,Slow-Moving,0.21,87038,4897,Highway,2023-01-22,7,1404,24,Under Warranty,15302,10487,245138
CUST06221,Indian,Individual,High,74,0.14,Mercedes,G-Class,Mid,2023,V6,Hybrid,Black,390596,2022-05-21,Online,5,371066.2,Cash,161503,177,Slow-Moving,0.21,11025,3519,City,2022-08-04,5,2649,24,Under Warranty,8495,11089,220498
CUST06222,Egyptian,Fleet,High,51,0.22,Toyota,Corolla,Premium,2023,V6,Hybrid,White,150278,2024-04-28,Online,0,150278.0,Bank Loan,115677,94,Slow-Moving,0.21,71779,3118,Highway,2025-05-17,0,2504,86,Under Warranty,2190,6249,584250
CUST06223,Qatari,Individual,Medium,63,0.44,Toyota,Camry,Mid,2024,Inline-4,Hybrid,Black,283151,2023-05-19,Online,0,283151.0,Bank Loan,36043,172,Medium-Moving,0.18,52372,5283,Highway,2023-06-19,4,2471,111,Under Warranty,18920,11625,492112
CUST06224,Indian,Fleet,Medium,50,0.13,Lexus,LX600,Mid,2024,Inline-4,Petrol,Silver,223294,2022-06-04,Showroom,0,223294.0,Lease,32876,49,Slow-Moving,0.18,67957,786,Highway,2023-12-21,7,1500,32,Under Warranty,3285,8779,537862
CUST06225,Pakistani,Corporate,Low,83,0.33,Mercedes,E-Class,Mid,2024,V6,Petrol,Black,304500,2023-10-14,Fleet Sales,6,286230.0,Bank Loan,15594,63,Fast-Moving,0.09,32292,4416,City,2024-12-17,3,3913,111,Under Warranty,21047,6393,183938
CUST06226,Filipino,Corporate,Low,74,0.36,Toyota,Corolla,Base,2024,V6,Petrol,Silver,432580,2022-03-29,Showroom,1,428254.2,Cash,262820,77,Medium-Moving,0.24,74272,2652,City,2023-01-24,1,1339,16,Out of Warranty,3561,9789,107747
CUST06227,Egyptian,Corporate,Low,46,0.37,BMW,X7,Mid,2022,Inline-4,Hybrid,Gray,109046,2023-11-30,Online,3,105774.62,Bank Loan,58914,20,Medium-Moving,0.19,69240,2252,City,2024-02-15,3,2900,52,Out of Warranty,21909,12478,193605
CUST06228,Jordanian,Individual,Low,64,0.31,Nissan,Altima,Platinum,2023,V8,Petrol,Gray,214706,2023-08-22,Fleet Sales,4,206117.76,Cash,106191,121,Fast-Moving,0.12,39282,2317,Mixed,2024-05-15,5,1454,105,Out of Warranty,19287,10959,323227
CUST06229,Egyptian,Individual,High,41,0.43,Mercedes,E-Class,Base,2023,V8,Petrol,White,434389,2023-06-28,Online,3,421357.33,Cash,144050,112,Slow-Moving,0.22,115125,3130,Mixed,2023-11-11,6,3430,13,Out of Warranty,1368,3293,397189
CUST06230,British,Corporate,High,49,0.32,Lexus,RX350,Premium,2021,V6,Petrol,Silver,242687,2022-03-26,Fleet Sales,4,232979.52,Bank Loan,33370,36,Medium-Moving,0.09,81312,851,City,2023-01-11,0,1237,41,Under Warranty,23650,1859,403476
CUST06231,Filipino,Individual,Medium,69,0.25,Mercedes,E-Class,Base,2023,Inline-4,Petrol,Silver,440051,2023-04-07,Fleet Sales,8,404846.92,Lease,251728,99,Slow-Moving,0.1,30195,1051,Highway,2024-09-15,3,2386,98,Under Warranty,12507,1338,514897
CUST06232,Qatari,Corporate,Medium,100,0.18,Mercedes,G-Class,Mid,2021,V6,Hybrid,Black,325715,2022-03-17,Online,2,319200.7,Bank Loan,9564,152,Slow-Moving,0.25,114399,3002,Highway,2023-08-10,1,1712,34,Out of Warranty,7835,3206,227905
CUST06233,Filipino,Individual,Medium,68,0.1,Nissan,Patrol,Platinum,2024,V6,Hybrid,White,440695,2023-02-28,Showroom,5,418660.25,Bank Loan,137930,60,Medium-Moving,0.17,36544,1056,Mixed,2024-04-21,4,2850,81,Out of Warranty,3736,5005,517647
CUST06234,Pakistani,Individual,Low,56,0.34,Mercedes,G-Class,Platinum,2024,V8,Hybrid,White,136313,2023-05-20,Fleet Sales,0,136313.0,Lease,12272,18,Medium-Moving,0.13,88028,5360,Mixed,2023-08-28,4,1491,69,Under Warranty,21689,13909,439638
CUST06235,Filipino,Individual,Low,42,0.39,Mercedes,G-Class,Platinum,2023,Inline-4,Petrol,Blue,242013,2023-04-21,Showroom,0,242013.0,Lease,72339,106,Slow-Moving,0.11,16711,3877,Mixed,2025-03-08,0,1278,32,Out of Warranty,7914,779,282732
CUST06236,British,Fleet,Medium,51,0.4,Mercedes,G-Class,Base,2021,Inline-4,Hybrid,Gray,311299,2023-05-31,Showroom,7,289508.07,Lease,167577,173,Medium-Moving,0.25,117215,3010,City,2024-03-07,1,3959,8,Out of Warranty,16949,10329,125111
CUST06237,Pakistani,Individual,High,68,0.29,Toyota,Land Cruiser,Premium,2022,V8,Hybrid,Gray,96247,2024-06-07,Showroom,3,93359.59,Bank Loan,394,132,Slow-Moving,0.2,63572,1496,Highway,2025-11-12,5,3197,54,Under Warranty,15161,890,571047
CUST06238,Qatari,Corporate,High,72,0.32,Mercedes,E-Class,Base,2021,V8,Hybrid,Gray,300437,2023-10-28,Showroom,6,282410.78,Bank Loan,148032,163,Fast-Moving,0.17,118162,3550,Highway,2024-09-11,8,2645,87,Under Warranty,11115,7831,473774
CUST06239,Jordanian,Corporate,Low,97,0.27,BMW,X7,Premium,2024,Inline-4,Petrol,White,345072,2023-08-01,Showroom,8,317466.24,Lease,246269,171,Slow-Moving,0.09,45134,1974,City,2023-12-01,6,1009,103,Under Warranty,17350,14841,284620
CUST06240,Filipino,Individual,Medium,41,0.13,Toyota,Corolla,Mid,2021,V8,Hybrid,Blue,278338,2022-04-03,Showroom,5,264421.1,Lease,99985,67,Fast-Moving,0.23,98806,745,Mixed,2022-12-26,8,2029,96,Under Warranty,12350,9163,197370
CUST06241,Pakistani,Individual,Low,71,0.29,Lexus,RX350,Platinum,2022,Inline-4,Hybrid,Blue,348839,2023-09-18,Online,1,345350.61,Lease,138788,130,Fast-Moving,0.09,33887,4231,Highway,2023-12-09,1,3579,81,Out of Warranty,8525,1152,147576
CUST06242,Pakistani,Individual,Medium,66,0.33,BMW,X7,Platinum,2021,V8,Petrol,Silver,122041,2022-08-19,Showroom,1,120820.59,Bank Loan,17491,43,Medium-Moving,0.19,53709,5744,Highway,2023-08-17,8,3858,24,Out of Warranty,14224,4511,441029
CUST06243,Egyptian,Individual,Medium,94,0.18,Lexus,LX600,Mid,2021,Inline-4,Hybrid,White,333578,2023-07-08,Online,3,323570.66,Cash,61186,151,Slow-Moving,0.17,68391,4932,City,2025-04-01,8,2625,38,Out of Warranty,2959,3038,224797
CUST06244,Indian,Individual,Medium,40,0.24,Mercedes,G-Class,Platinum,2024,V8,Hybrid,Black,414759,2024-05-26,Online,1,410611.41,Lease,97576,64,Fast-Moving,0.1,27605,5207,Mixed,2025-11-18,1,3200,5,Under Warranty,13636,265,379638
CUST06245,Egyptian,Fleet,Medium,66,0.17,Lexus,LX600,Mid,2021,V8,Hybrid,White,125992,2022-09-17,Showroom,3,122212.24,Lease,11580,158,Fast-Moving,0.15,79887,1926,Mixed,2023-12-16,1,3186,91,Out of Warranty,13262,9950,553752
CUST06246,Jordanian,Corporate,High,63,0.06,Lexus,RX350,Mid,2023,Inline-4,Hybrid,Gray,347682,2022-06-04,Showroom,5,330297.9,Bank Loan,123349,105,Medium-Moving,0.21,91924,3718,Highway,2023-08-30,7,2820,55,Under Warranty,7606,6373,265723
CUST06247,Qatari,Corporate,Medium,71,0.19,BMW,X7,Platinum,2024,V6,Petrol,Black,217270,2022-04-29,Online,2,212924.6,Lease,154754,138,Slow-Moving,0.11,118148,3899,Highway,2023-10-21,1,2258,90,Under Warranty,21849,2706,327836
CUST06248,Pakistani,Corporate,Medium,94,0.12,Lexus,RX350,Premium,2023,V6,Hybrid,Blue,159593,2023-10-21,Showroom,7,148421.49,Cash,83099,157,Slow-Moving,0.23,52237,1182,Highway,2025-08-29,6,2299,42,Under Warranty,3438,8698,98122
CUST06249,Jordanian,Fleet,Low,53,0.31,BMW,X5,Platinum,2023,Inline-4,Hybrid,Gray,378801,2023-07-12,Fleet Sales,6,356072.94,Cash,111469,51,Medium-Moving,0.1,90853,3376,Highway,2025-04-03,2,2882,29,Under Warranty,4111,396,499439
CUST06250,Filipino,Fleet,Low,50,0.09,Lexus,LX600,Premium,2023,Inline-4,Petrol,Gray,315544,2024-03-08,Online,5,299766.8,Cash,57375,65,Fast-Moving,0.24,15977,1791,Highway,2024-08-22,7,3153,109,Out of Warranty,6104,13439,251452
CUST06251,Jordanian,Corporate,Low,82,0.36,Toyota,Camry,Premium,2021,V8,Hybrid,Silver,298412,2022-02-09,Showroom,4,286475.52,Lease,163083,36,Slow-Moving,0.16,108999,3364,City,2023-07-11,0,3285,89,Under Warranty,10906,7590,411343
CUST06252,Indian,Individual,Medium,76,0.13,BMW,X5,Platinum,2021,Inline-4,Hybrid,Black,196490,2023-02-18,Showroom,0,196490.0,Lease,17,145,Medium-Moving,0.14,12052,4568,City,2023-09-12,4,1612,116,Out of Warranty,16272,739,409705
CUST06253,British,Individual,High,44,0.24,Lexus,LX600,Premium,2021,V6,Petrol,Blue,436584,2023-02-23,Showroom,6,410388.96,Lease,289633,156,Slow-Moving,0.12,115229,1817,City,2024-01-16,0,1449,56,Out of Warranty,22944,12095,231532
CUST06254,Filipino,Corporate,High,65,0.39,Lexus,LX600,Base,2024,V8,Petrol,Black,206690,2022-08-20,Online,8,190154.8,Cash,27197,163,Medium-Moving,0.12,22626,1637,Mixed,2024-06-09,2,1477,101,Out of Warranty,24724,12214,174355
CUST06255,Pakistani,Individual,High,64,0.32,Nissan,Patrol,Premium,2023,Inline-4,Petrol,Blue,233749,2022-01-15,Online,4,224399.04,Cash,33963,165,Slow-Moving,0.19,110969,1650,Mixed,2023-11-13,0,3781,79,Out of Warranty,597,14063,371169
CUST06256,Indian,Fleet,High,70,0.19,Toyota,Corolla,Premium,2023,V6,Hybrid,Silver,365459,2023-09-16,Showroom,3,354495.23,Bank Loan,58349,24,Fast-Moving,0.2,83168,670,City,2024-07-20,8,2570,10,Out of Warranty,24148,11370,146209
CUST06257,Indian,Individual,Medium,94,0.25,BMW,X5,Platinum,2022,Inline-4,Petrol,Black,389658,2023-04-30,Fleet Sales,6,366278.52,Cash,2640,67,Slow-Moving,0.18,45981,5733,Highway,2024-03-27,0,1187,29,Out of Warranty,10875,7789,321544
CUST06258,Pakistani,Corporate,Low,96,0.09,Nissan,Patrol,Mid,2022,V6,Petrol,Black,241904,2022-06-23,Online,8,222551.68,Cash,87288,24,Medium-Moving,0.13,69202,3254,Highway,2024-02-26,7,3186,105,Out of Warranty,13014,2558,218426
CUST06259,Indian,Individual,Low,65,0.2,Mercedes,E-Class,Platinum,2021,V8,Hybrid,Blue,211636,2023-12-01,Online,7,196821.48,Lease,40256,41,Medium-Moving,0.1,73096,5756,City,2025-03-24,2,1601,23,Under Warranty,79,968,96689
CUST06260,Pakistani,Individual,Medium,49,0.25,Toyota,Corolla,Premium,2024,V6,Petrol,White,182262,2023-07-23,Online,2,178616.76,Cash,55285,100,Slow-Moving,0.17,32391,2681,Highway,2023-11-29,8,2454,64,Out of Warranty,21769,14070,277114
CUST06261,Egyptian,Corporate,Low,41,0.08,Mercedes,E-Class,Premium,2023,V8,Hybrid,Silver,317769,2022-07-10,Fleet Sales,1,314591.31,Cash,218634,42,Medium-Moving,0.16,111764,1723,City,2023-09-01,0,2692,61,Out of Warranty,14192,13044,252710
CUST06262,Indian,Individual,Medium,74,0.15,Nissan,Altima,Platinum,2022,V8,Petrol,Black,374011,2024-01-26,Online,5,355310.45,Cash,44712,85,Medium-Moving,0.24,15135,1630,City,2024-05-25,4,3613,66,Under Warranty,7146,8344,127750
CUST06263,British,Corporate,Medium,66,0.25,Nissan,Patrol,Platinum,2023,Inline-4,Hybrid,White,308594,2023-10-19,Showroom,4,296250.24,Cash,157942,30,Medium-Moving,0.22,108683,2386,City,2024-11-13,5,1530,16,Out of Warranty,12219,1219,389275
