customer_id,nationality,customer_type,income_band,loyalty_score,churn_risk_score,brand,model,trim,model_year,engine_type,fuel_type,color,vehicle_price,sale_date,sale_channel,discount_percentage,final_sale_price,payment_type,loan_amount,stock_days,inventory_status,depreciation_rate,mileage,avg_monthly_km,driving_pattern,last_service_date,service_count_last_12_months,avg_service_cost,next_service_due_days,warranty_status,service_revenue_to_date,parts_revenue_to_date,total_customer_lifetime_value,days_since_purchase,days_since_last_service,vehicle_age_years,is_under_warranty,revenue_per_service,total_revenue,customer_segment,segment_name,will_churn,brand_encoded,customer_type_encoded,income_band_encoded,churn_prediction,churn_probability,predicted_clv,clv_growth_potential,service_overdue,service_due_soon
CUST05631,Indian,Fleet,Medium,53,0.34,Nissan,Altima,Mid,2021,V6,Petrol,Blue,336945,2023-07-11,Showroom,4,323467.2,Bank Loan,195324,180,Medium-Moving,0.22,116196,3032,Highway,2025-01-13,8,2287,85,Out of Warranty,13492,2803,112676,912,360,5,0,1499.111111111111,16295,0,Budget Conscious,0,3,1,2,0,0.09546638,315750.4793869848,203074.47938698478,False,False
CUST05632,Qatari,Corporate,High,94,0.21,BMW,X7,Platinum,2023,V6,Petrol,Gray,386978,2024-04-23,Online,7,359889.54,Bank Loan,141045,26,Medium-Moving,0.12,117420,1012,Mixed,2025-06-29,0,1113,110,Out of Warranty,12012,10643,360769,625,193,3,0,12012.0,22655,4,VIP Elite,0,0,0,0,0,0.18761726,333084.8002840593,-27684.19971594069,False,False
CUST05633,Indian,Individual,Medium,85,0.18,Toyota,Land Cruiser,Platinum,2021,Inline-4,Hybrid,White,431362,2022-01-11,Showroom,3,418421.14,Cash,219004,179,Slow-Moving,0.23,112476,1038,Mixed,2023-01-21,5,2342,55,Out of Warranty,20267,13880,256543,1458,1083,5,0,3377.8333333333335,34147,4,VIP Elite,0,4,2,2,0,0.23562261,351697.16749361216,95154.16749361216,False,False
CUST05634,Qatari,Corporate,Medium,99,0.08,Nissan,Patrol,Platinum,2024,V6,Petrol,Gray,221901,2022-04-26,Fleet Sales,8,204148.92,Bank Loan,154509,103,Fast-Moving,0.24,48971,3188,Highway,2022-06-30,8,3507,116,Out of Warranty,5564,6304,580599,1353,1288,2,0,618.2222222222222,11868,3,Service Champions,0,3,0,2,0,0.39508256,449053.453565356,-131545.54643464403,False,False
CUST05635,Egyptian,Individual,High,98,0.08,Toyota,Corolla,Mid,2021,V6,Hybrid,Black,369248,2023-04-02,Showroom,8,339708.16,Bank Loan,180817,15,Slow-Moving,0.2,63412,852,Mixed,2024-01-04,1,2610,99,Out of Warranty,10478,7648,509500,1012,735,5,0,5239.0,18126,3,Service Champions,0,4,2,0,0,0.23917326,371041.9791346656,-138458.02086533437,False,False
CUST05636,Filipino,Corporate,High,54,0.06,Mercedes,G-Class,Premium,2023,Inline-4,Hybrid,White,417977,2023-04-22,Online,2,409617.46,Bank Loan,138646,126,Fast-Moving,0.2,59979,5531,Highway,2024-10-18,5,1619,46,Out of Warranty,19606,233,356831,992,447,3,0,3267.6666666666665,19839,2,High-Risk Churners,0,2,0,0,0,0.21697769,333852.92701889493,-22978.07298110507,False,False
CUST05637,British,Individual,High,68,0.19,Toyota,Land Cruiser,Mid,2021,V8,Hybrid,Black,359960,2024-02-16,Fleet Sales,5,341962.0,Bank Loan,218091,131,Medium-Moving,0.11,12904,5332,Highway,2024-12-08,3,1941,72,Under Warranty,14243,14121,194879,692,396,5,1,3560.75,28364,2,High-Risk Churners,0,4,2,0,0,0.24739975,320046.6287491077,125167.62874910771,False,False
CUST05638,Qatari,Corporate,Low,71,0.11,Mercedes,G-Class,Base,2024,V6,Petrol,White,241951,2022-12-19,Fleet Sales,0,241951.0,Cash,111568,60,Slow-Moving,0.13,72007,1102,Mixed,2024-04-06,3,882,9,Out of Warranty,11442,1642,474419,1116,642,2,0,2860.5,13084,0,Budget Conscious,0,2,0,1,0,0.24858111,371466.21807973075,-102952.78192026925,False,True
CUST05639,Filipino,Individual,Medium,43,0.38,Lexus,RX350,Base,2024,Inline-4,Hybrid,White,202640,2023-06-08,Online,8,186428.8,Bank Loan,14796,71,Slow-Moving,0.22,50636,5309,Mixed,2023-11-02,8,1103,67,Under Warranty,12514,8364,272241,945,798,2,1,1390.4444444444443,20878,1,Premium Loyalists,1,1,2,2,0,0.263273,280522.7806152273,8281.780615227297,False,False
CUST05640,Filipino,Corporate,Low,64,0.31,Nissan,Altima,Premium,2024,V6,Hybrid,Blue,154255,2023-09-26,Online,1,152712.45,Bank Loan,106864,98,Medium-Moving,0.16,75493,4657,Mixed,2025-08-12,2,2856,85,Out of Warranty,1371,11392,367277,835,149,2,0,457.0,12763,1,Premium Loyalists,0,3,0,1,0,0.21526706,342970.10492837394,-24306.89507162606,False,False
CUST05641,Pakistani,Fleet,Medium,87,0.12,BMW,X5,Premium,2024,V8,Petrol,Black,214338,2022-06-26,Online,2,210051.24,Bank Loan,67147,153,Slow-Moving,0.21,58483,5209,Mixed,2023-03-07,4,1966,118,Out of Warranty,17104,471,142116,1292,1038,2,0,3420.8,17575,2,High-Risk Churners,0,0,1,2,0,0.31056848,340056.06107233086,197940.06107233086,False,False
CUST05642,Egyptian,Corporate,High,92,0.13,Mercedes,G-Class,Premium,2021,V8,Petrol,Silver,324692,2023-10-16,Online,4,311704.32,Bank Loan,144046,44,Slow-Moving,0.19,75332,4250,Highway,2024-02-04,7,3687,9,Under Warranty,16426,5983,552950,815,704,5,1,2053.25,22409,3,Service Champions,0,2,0,0,0,0.2969087,376366.0733847458,-176583.9266152542,False,True
CUST05643,Indian,Fleet,Low,89,0.24,Lexus,LX600,Premium,2021,V6,Hybrid,Gray,147206,2022-01-17,Online,5,139845.7,Bank Loan,68899,58,Slow-Moving,0.11,54560,4376,Mixed,2023-03-21,7,1368,44,Under Warranty,24402,14572,241200,1452,1024,5,1,3050.25,38974,2,High-Risk Churners,0,1,1,1,0,0.27261096,356797.28842574643,115597.28842574643,False,False
CUST05644,Egyptian,Individual,High,55,0.3,BMW,X7,Platinum,2023,Inline-4,Petrol,White,341345,2022-05-17,Fleet Sales,6,320864.3,Lease,105144,122,Fast-Moving,0.1,92511,4404,Mixed,2023-08-25,6,2618,100,Out of Warranty,22968,10943,233965,1332,867,3,0,3281.1428571428573,33911,1,Premium Loyalists,0,0,2,0,0,0.23025364,305242.14985153306,71277.14985153306,False,False
CUST05645,Jordanian,Individual,Medium,93,0.13,BMW,X5,Base,2021,V6,Hybrid,Silver,351563,2022-09-04,Fleet Sales,6,330469.22,Cash,77938,154,Slow-Moving,0.12,111187,989,City,2023-10-12,1,1198,103,Out of Warranty,21730,13903,180894,1222,819,5,0,10865.0,35633,4,VIP Elite,0,0,2,2,0,0.22694063,329963.31936018675,149069.31936018675,False,False
CUST05646,Indian,Individual,Low,58,0.12,Nissan,Altima,Base,2023,Inline-4,Petrol,Black,330789,2023-11-12,Fleet Sales,1,327481.11,Bank Loan,219794,95,Slow-Moving,0.17,54793,4806,Mixed,2024-12-23,2,3665,47,Under Warranty,1004,10735,371584,788,381,3,1,334.6666666666667,11739,2,High-Risk Churners,0,3,2,1,0,0.22576827,369351.27131200687,-2232.7286879931344,False,False
CUST05647,Pakistani,Corporate,Medium,65,0.12,Lexus,RX350,Mid,2024,V6,Hybrid,Silver,404805,2024-05-02,Online,0,404805.0,Cash,280195,161,Fast-Moving,0.11,46075,2282,Highway,2026-03-12,1,2801,12,Out of Warranty,8569,569,142964,616,-63,2,0,4284.5,9138,2,High-Risk Churners,0,1,0,2,0,0.042167533,319886.30984040734,176922.30984040734,False,True
CUST05648,Pakistani,Fleet,High,95,0.1,Nissan,Altima,Mid,2024,Inline-4,Hybrid,Silver,171930,2023-06-11,Fleet Sales,4,165052.8,Cash,115118,119,Fast-Moving,0.19,111546,830,Mixed,2023-12-29,7,1033,50,Out of Warranty,3872,2775,524437,942,741,2,0,484.0,6647,3,Service Champions,0,3,1,0,0,0.20211986,345205.61462871695,-179231.38537128305,False,False
CUST05649,British,Corporate,High,49,0.06,Toyota,Camry,Platinum,2023,V6,Hybrid,Blue,221085,2022-12-09,Showroom,1,218874.15,Cash,168184,111,Fast-Moving,0.19,32120,2672,Highway,2024-02-18,7,1670,6,Under Warranty,4580,6178,335331,1126,690,3,1,572.5,10758,0,Budget Conscious,0,4,0,0,0,0.30418357,344795.3928741825,9464.392874182493,False,True
CUST05650,Pakistani,Fleet,Medium,75,0.08,Mercedes,G-Class,Base,2024,V8,Hybrid,Silver,98036,2024-02-27,Fleet Sales,4,94114.56,Bank Loan,26223,67,Fast-Moving,0.18,58205,2387,Mixed,2024-08-04,4,3364,19,Under Warranty,165,2273,144608,681,522,2,1,33.0,2438,2,High-Risk Churners,0,2,1,2,0,0.119618595,327887.3692405524,183279.36924055242,False,True
CUST05651,Pakistani,Fleet,Low,83,0.21,Toyota,Camry,Mid,2022,V6,Hybrid,White,183186,2023-02-24,Fleet Sales,0,183186.0,Lease,25212,105,Slow-Moving,0.18,35812,1115,City,2024-11-01,8,1514,93,Under Warranty,10685,14756,478363,1049,433,4,1,1187.2222222222222,25441,3,Service Champions,0,4,1,1,0,0.19515912,348232.51225117507,-130130.48774882493,False,False
CUST05652,Qatari,Fleet,Low,80,0.39,BMW,X5,Platinum,2022,V8,Hybrid,Black,118561,2022-10-12,Online,8,109076.12,Lease,4545,171,Slow-Moving,0.15,111581,3895,City,2023-06-23,4,1367,32,Out of Warranty,4600,6661,542007,1184,930,4,0,920.0,11261,1,Premium Loyalists,1,0,1,1,0,0.41559392,377327.7985990409,-164679.2014009591,False,False
CUST05653,Qatari,Fleet,Low,52,0.21,Toyota,Land Cruiser,Mid,2021,Inline-4,Petrol,Blue,258161,2022-07-16,Showroom,0,258161.0,Lease,49440,36,Slow-Moving,0.16,32207,2134,City,2023-11-07,1,3866,35,Out of Warranty,7637,3388,119781,1272,793,5,0,3818.5,11025,0,Budget Conscious,0,4,1,1,0,0.19926576,318644.88288020674,198863.88288020674,False,False
CUST05654,Pakistani,Corporate,Medium,69,0.06,Lexus,RX350,Premium,2021,V8,Hybrid,Blue,309484,2023-06-20,Fleet Sales,4,297104.64,Bank Loan,198830,42,Medium-Moving,0.23,97348,5683,City,2024-12-23,4,3542,62,Out of Warranty,1570,6133,190624,933,381,5,0,314.0,7703,2,High-Risk Churners,0,1,0,2,0,0.22583535,347699.5699426753,157075.5699426753,False,False
CUST05655,Filipino,Corporate,Medium,96,0.18,Toyota,Land Cruiser,Platinum,2022,V6,Hybrid,Blue,349288,2023-07-25,Online,8,321344.96,Lease,230058,179,Fast-Moving,0.22,95367,2157,Mixed,2024-11-29,8,2801,88,Under Warranty,13481,5106,132050,898,405,4,1,1497.888888888889,18587,4,VIP Elite,0,4,0,2,0,0.14421318,294701.6408388911,162651.6408388911,False,False
CUST05656,Pakistani,Corporate,Medium,83,0.24,Toyota,Corolla,Base,2023,V8,Hybrid,White,91864,2023-08-12,Fleet Sales,3,89108.08,Bank Loan,41125,86,Medium-Moving,0.21,9207,3358,City,2025-01-24,4,2672,29,Out of Warranty,19685,14760,94720,880,349,3,0,3937.0,34445,2,High-Risk Churners,0,4,0,2,0,0.24405895,260384.7964113319,165664.7964113319,False,True
CUST05657,British,Fleet,High,54,0.28,BMW,X7,Mid,2024,V6,Petrol,Black,232191,2023-02-10,Online,4,222903.36,Lease,139501,87,Fast-Moving,0.17,41271,5788,Highway,2024-01-31,4,1850,93,Out of Warranty,1071,3845,419117,1063,708,2,0,214.2,4916,1,Premium Loyalists,0,0,1,0,0,0.18775624,372486.85275979515,-46630.14724020485,False,False
CUST05658,British,Individual,High,40,0.23,Toyota,Camry,Mid,2022,V8,Hybrid,White,164732,2023-07-18,Showroom,4,158142.72,Cash,27942,82,Medium-Moving,0.2,106474,3207,Mixed,2025-02-20,3,1198,112,Under Warranty,22217,1528,374941,905,322,4,1,5554.25,23745,0,Budget Conscious,0,4,2,0,0,0.23632102,339836.1146638425,-35104.88533615752,False,False
CUST05659,British,Fleet,Medium,49,0.26,BMW,X5,Platinum,2022,V6,Petrol,Gray,292052,2023-09-06,Showroom,8,268687.84,Lease,192445,109,Medium-Moving,0.24,6521,3370,City,2023-12-26,7,3657,27,Under Warranty,1417,3627,293902,855,744,4,1,177.125,5044,0,Budget Conscious,0,0,1,2,0,0.17307298,344009.28165446053,50107.28165446053,False,True
CUST05660,British,Fleet,Low,83,0.36,Nissan,Patrol,Base,2021,V8,Petrol,Gray,176871,2022-07-29,Online,2,173333.58,Bank Loan,88463,135,Slow-Moving,0.1,50055,662,Highway,2023-11-04,0,2818,120,Out of Warranty,8422,868,530550,1259,796,5,0,8422.0,9290,4,VIP Elite,1,3,1,1,0,0.33928338,388666.4760441559,-141883.5239558441,False,False
CUST05661,Qatari,Corporate,High,86,0.33,Mercedes,E-Class,Mid,2024,V6,Hybrid,Silver,399210,2023-07-13,Showroom,5,379249.5,Lease,205340,178,Fast-Moving,0.17,92046,1040,City,2023-12-23,3,831,44,Under Warranty,23803,8300,118765,910,747,2,1,5950.75,32103,4,VIP Elite,0,2,0,0,0,0.26511317,273272.4358719583,154507.43587195833,False,False
CUST05662,British,Fleet,Medium,53,0.16,Mercedes,G-Class,Platinum,2021,V6,Hybrid,Blue,284798,2022-07-22,Fleet Sales,5,270558.1,Bank Loan,52995,150,Medium-Moving,0.25,10368,5674,City,2023-11-07,4,3296,90,Under Warranty,15766,11400,420012,1266,793,5,1,3153.2,27166,1,Premium Loyalists,0,2,1,2,0,0.29953957,376644.89962244575,-43367.10037755425,False,False
CUST05663,British,Fleet,High,54,0.4,Mercedes,G-Class,Premium,2022,Inline-4,Hybrid,Blue,378488,2023-09-19,Fleet Sales,0,378488.0,Lease,219307,110,Slow-Moving,0.24,9569,3533,Mixed,2024-03-25,6,2086,76,Out of Warranty,17121,2875,577678,842,654,4,0,2445.8571428571427,19996,1,Premium Loyalists,1,2,1,0,0,0.302386,345535.13151416957,-232142.86848583043,False,False
CUST05664,Jordanian,Fleet,High,76,0.2,BMW,X7,Mid,2023,V8,Hybrid,Gray,243000,2023-12-19,Online,6,228420.0,Bank Loan,92947,47,Slow-Moving,0.14,30792,1066,Mixed,2025-02-14,2,2587,71,Out of Warranty,16908,9452,173294,751,328,3,0,5636.0,26360,4,VIP Elite,0,0,1,0,0,0.24093819,335455.94197767816,162161.94197767816,False,False
CUST05665,Jordanian,Fleet,High,72,0.29,Lexus,RX350,Base,2022,V6,Petrol,Gray,196024,2023-04-05,Online,8,180342.08,Cash,51576,110,Fast-Moving,0.11,109995,3642,Highway,2023-08-25,2,2098,63,Under Warranty,22940,11327,287924,1009,867,4,1,7646.666666666667,34267,2,High-Risk Churners,0,1,1,0,0,0.3703304,346084.49263105256,58160.49263105256,False,False
CUST05666,British,Individual,Medium,41,0.14,Toyota,Camry,Mid,2022,Inline-4,Petrol,Gray,119005,2022-09-30,Online,8,109484.6,Cash,18194,30,Fast-Moving,0.12,38966,1836,Highway,2023-02-22,5,2900,117,Out of Warranty,4336,8514,553468,1196,1051,4,0,722.6666666666666,12850,0,Budget Conscious,0,4,2,2,0,0.09165538,338686.8463999461,-214781.15360005392,False,False
CUST05667,Indian,Individual,High,100,0.08,Toyota,Corolla,Platinum,2024,V6,Petrol,Gray,126549,2022-09-28,Showroom,6,118956.06,Cash,68522,78,Fast-Moving,0.18,86460,5190,Highway,2023-02-19,4,1602,47,Out of Warranty,22440,2437,369337,1198,1054,2,0,4488.0,24877,3,Service Champions,0,4,2,0,0,0.20465977,387752.132301697,18415.132301696984,False,False
CUST05668,Indian,Fleet,High,40,0.22,Lexus,LX600,Platinum,2023,Inline-4,Petrol,Gray,444566,2022-01-20,Online,5,422337.7,Bank Loan,216799,121,Medium-Moving,0.11,59735,1035,City,2023-02-23,1,1581,100,Under Warranty,3591,706,297806,1449,1050,3,1,1795.5,4297,0,Budget Conscious,0,1,1,0,0,0.17447366,349502.8830956046,51696.8830956046,False,False
CUST05669,Jordanian,Fleet,High,52,0.32,Mercedes,E-Class,Premium,2023,Inline-4,Hybrid,Silver,355721,2024-04-17,Online,3,345049.37,Cash,204056,161,Medium-Moving,0.09,74067,1352,City,2024-09-22,0,3395,99,Under Warranty,11308,12890,448063,631,473,3,1,11308.0,24198,0,Budget Conscious,0,2,1,0,0,0.20458871,365917.03561451,-82145.96438548999,False,False
CUST05670,Qatari,Individual,Medium,91,0.32,Lexus,RX350,Premium,2024,V8,Petrol,Gray,340274,2023-11-24,Online,3,330065.78,Cash,128709,123,Slow-Moving,0.17,116963,3669,Mixed,2025-06-12,6,3317,118,Under Warranty,9311,8470,579786,776,210,2,1,1330.142857142857,17781,3,Service Champions,0,1,2,2,0,0.20092082,356881.6827817379,-222904.31721826212,False,False
CUST05671,Filipino,Corporate,High,72,0.11,BMW,X5,Platinum,2022,V8,Petrol,Black,242282,2023-05-15,Fleet Sales,5,230167.9,Lease,20324,150,Slow-Moving,0.14,27693,5826,City,2023-07-25,5,3578,78,Out of Warranty,2056,10421,243323,969,898,4,0,342.6666666666667,12477,2,High-Risk Churners,0,0,0,0,0,0.16533294,327785.9393561734,84462.93935617339,False,False
CUST05672,Pakistani,Fleet,High,89,0.32,Toyota,Camry,Platinum,2021,Inline-4,Hybrid,White,142494,2024-05-17,Fleet Sales,0,142494.0,Bank Loan,75747,178,Slow-Moving,0.22,41868,4804,Mixed,2025-05-21,1,2964,120,Under Warranty,21974,4461,442344,601,232,5,1,10987.0,26435,3,Service Champions,0,4,1,0,0,0.15418003,331762.6065887842,-110581.3934112158,False,False
CUST05673,Jordanian,Individual,Low,40,0.21,Mercedes,E-Class,Base,2021,Inline-4,Hybrid,Black,243467,2022-10-30,Online,1,241032.33,Bank Loan,173967,145,Fast-Moving,0.17,117937,769,City,2022-12-23,5,3067,109,Out of Warranty,7512,1679,273122,1166,1112,5,0,1252.0,9191,0,Budget Conscious,0,2,2,1,0,0.17149432,365446.6923733222,92324.6923733222,False,False
CUST05674,Egyptian,Corporate,Medium,49,0.4,Lexus,LX600,Premium,2024,Inline-4,Hybrid,Silver,437901,2022-03-05,Online,0,437901.0,Bank Loan,87776,109,Medium-Moving,0.13,115353,5225,Mixed,2022-04-13,6,3648,17,Under Warranty,2175,6160,356942,1405,1366,2,1,310.7142857142857,8335,1,Premium Loyalists,1,1,0,2,0,0.3378308,294629.73420684854,-62312.265793151455,False,True
CUST05675,Filipino,Fleet,Low,98,0.17,Mercedes,E-Class,Mid,2023,V8,Hybrid,Silver,382086,2022-04-20,Online,4,366802.56,Cash,216643,162,Fast-Moving,0.23,14174,2033,Mixed,2022-12-30,6,2805,63,Under Warranty,16582,4828,136732,1359,1105,3,1,2368.8571428571427,21410,4,VIP Elite,0,2,1,1,0,0.22917596,385816.6020369524,249084.6020369524,False,False
CUST05676,Filipino,Individual,High,59,0.44,BMW,X5,Platinum,2021,V6,Petrol,White,335146,2024-03-17,Showroom,0,335146.0,Cash,127031,92,Fast-Moving,0.23,93249,2244,City,2025-04-19,0,1224,43,Under Warranty,1441,14924,291573,662,264,5,1,1441.0,16365,4,VIP Elite,1,0,2,0,0,0.24175891,346433.34833190934,54860.348331909336,False,False
CUST05677,Qatari,Fleet,Medium,99,0.12,BMW,X5,Platinum,2022,V6,Hybrid,Black,384376,2023-06-30,Fleet Sales,0,384376.0,Lease,209789,133,Fast-Moving,0.14,76344,945,City,2024-07-31,7,1164,88,Out of Warranty,15101,934,564838,923,526,4,0,1887.625,16035,3,Service Champions,0,0,1,2,0,0.29605553,362659.4895390667,-202178.51046093332,False,False
CUST05678,Qatari,Corporate,Medium,48,0.38,Nissan,Patrol,Base,2023,V8,Hybrid,White,396155,2024-02-15,Online,7,368424.15,Lease,74338,158,Slow-Moving,0.13,80970,2713,Mixed,2024-10-21,4,2952,21,Out of Warranty,16278,4786,458602,693,444,3,0,3255.6,21064,1,Premium Loyalists,1,3,0,2,0,0.24935028,385068.82574368676,-73533.17425631324,False,True
CUST05679,British,Corporate,High,80,0.16,BMW,X5,Base,2024,Inline-4,Petrol,Gray,353400,2023-04-03,Fleet Sales,0,353400.0,Bank Loan,88124,108,Medium-Moving,0.09,57503,2443,City,2023-11-15,8,3026,73,Under Warranty,19044,5099,391382,1011,785,2,1,2116.0,24143,3,Service Champions,0,0,0,0,0,0.20454922,302878.19320668344,-88503.80679331656,False,False
CUST05680,Qatari,Corporate,Low,87,0.24,Nissan,Altima,Premium,2024,V6,Petrol,Gray,327294,2023-08-03,Fleet Sales,8,301110.48,Bank Loan,172032,116,Fast-Moving,0.24,74981,3898,City,2024-12-13,5,1069,87,Out of Warranty,22097,573,256152,889,391,2,0,3682.8333333333335,22670,2,High-Risk Churners,0,3,0,1,0,0.23875758,360819.74419654836,104667.74419654836,False,False
CUST05681,Qatari,Corporate,Medium,65,0.36,Nissan,Patrol,Base,2023,V6,Hybrid,Blue,272385,2023-03-10,Online,5,258765.75,Lease,141350,78,Fast-Moving,0.2,65891,3588,City,2024-09-06,3,1051,15,Under Warranty,13903,7147,174079,1035,489,3,1,3475.75,21050,4,VIP Elite,1,3,0,2,0,0.34728816,329868.1015387144,155789.10153871443,False,True
CUST05682,Filipino,Corporate,High,90,0.26,Lexus,LX600,Base,2022,V8,Hybrid,Blue,324203,2022-03-29,Fleet Sales,3,314476.91,Cash,36987,90,Medium-Moving,0.1,97413,2974,City,2023-10-17,7,1010,87,Out of Warranty,15010,2072,227266,1381,814,4,0,1876.25,17082,4,VIP Elite,0,1,0,0,0,0.23766561,322680.48716208484,95414.48716208484,False,False
CUST05683,Qatari,Fleet,High,42,0.33,Lexus,LX600,Premium,2021,Inline-4,Hybrid,Blue,378475,2024-05-27,Online,0,378475.0,Bank Loan,44724,49,Slow-Moving,0.24,91100,4382,City,2026-02-24,0,2709,48,Out of Warranty,6105,10945,379902,591,-47,5,0,6105.0,17050,1,Premium Loyalists,0,1,1,0,0,0.037433352,337196.89202822675,-42705.10797177325,False,False
CUST05684,British,Fleet,Low,50,0.22,BMW,X5,Platinum,2023,V8,Petrol,White,156851,2023-05-23,Showroom,0,156851.0,Cash,18384,68,Slow-Moving,0.16,42055,5971,Mixed,2024-11-02,7,1181,93,Out of Warranty,12764,1259,181522,961,432,3,0,1595.5,14023,2,High-Risk Churners,0,0,1,1,0,0.23533869,293667.1922974953,112145.19229749532,False,False
CUST05685,Filipino,Individual,High,77,0.31,Nissan,Altima,Base,2022,Inline-4,Petrol,White,331170,2024-02-23,Online,3,321234.9,Bank Loan,2223,118,Medium-Moving,0.17,99995,1208,Highway,2025-09-23,3,1538,72,Under Warranty,20406,9209,409409,685,107,4,1,5101.5,29615,4,VIP Elite,0,3,2,0,0,0.25770265,349483.13283966936,-59925.86716033064,False,False
CUST05686,Egyptian,Corporate,High,65,0.4,Lexus,RX350,Mid,2024,Inline-4,Petrol,Silver,333684,2023-05-10,Online,3,323673.48,Lease,4507,175,Slow-Moving,0.13,11528,5417,City,2023-08-15,0,3586,46,Under Warranty,15202,9131,197777,974,877,2,1,15202.0,24333,1,Premium Loyalists,1,1,0,0,0,0.32309365,289307.34538533073,91530.34538533073,False,False
CUST05687,Egyptian,Corporate,High,48,0.18,BMW,X7,Base,2024,Inline-4,Hybrid,Black,209831,2022-07-12,Showroom,7,195142.83,Bank Loan,99662,166,Slow-Moving,0.13,100862,2615,Highway,2023-09-08,2,2640,85,Under Warranty,1969,7906,200629,1276,853,2,1,656.3333333333334,9875,0,Budget Conscious,0,0,0,0,0,0.23998174,315030.55417597824,114401.55417597824,False,False
CUST05688,Jordanian,Corporate,Medium,94,0.24,BMW,X5,Premium,2024,Inline-4,Hybrid,White,393286,2023-03-14,Showroom,6,369688.84,Bank Loan,202662,166,Slow-Moving,0.11,65895,1887,Highway,2024-01-27,2,2270,119,Out of Warranty,21273,5474,256259,1031,712,2,0,7091.0,26747,4,VIP Elite,0,0,0,2,0,0.21311368,315446.04108949547,59187.04108949547,False,False
CUST05689,Pakistani,Individual,Medium,81,0.21,BMW,X5,Platinum,2021,V8,Hybrid,Gray,397235,2023-03-22,Fleet Sales,2,389290.3,Lease,15483,39,Fast-Moving,0.21,31397,1147,Mixed,2023-06-23,0,2541,61,Out of Warranty,19209,2487,450101,1023,930,5,0,19209.0,21696,3,Service Champions,0,0,2,2,0,0.2104969,366225.2886473069,-83875.71135269309,False,False
CUST05690,Jordanian,Fleet,Medium,100,0.35,Lexus,RX350,Premium,2024,V6,Petrol,Silver,150410,2022-09-19,Showroom,7,139881.3,Bank Loan,38633,163,Slow-Moving,0.2,8868,4811,Highway,2023-06-10,4,3158,19,Out of Warranty,4608,1641,483684,1207,943,2,0,921.6,6249,3,Service Champions,0,1,1,2,0,0.214716,376314.6917989515,-107369.30820104852,False,True
CUST05691,Jordanian,Fleet,High,70,0.38,Toyota,Land Cruiser,Base,2023,V6,Petrol,Black,440105,2023-01-25,Fleet Sales,2,431302.9,Cash,287694,69,Medium-Moving,0.23,72386,5568,Highway,2024-02-07,2,1437,118,Under Warranty,22709,282,291161,1079,701,3,1,7569.666666666667,22991,1,Premium Loyalists,1,4,1,0,0,0.38061363,324837.9161247997,33676.916124799696,False,False
CUST05692,British,Individual,High,58,0.29,Toyota,Land Cruiser,Premium,2021,Inline-4,Hybrid,Blue,328174,2023-02-20,Showroom,8,301920.08,Cash,47130,59,Slow-Moving,0.17,118602,1480,City,2023-07-31,7,3080,53,Out of Warranty,6,5797,184649,1053,892,5,0,0.75,5803,0,Budget Conscious,0,4,2,0,0,0.2852638,359315.0037006091,174666.0037006091,False,False
CUST05693,British,Individual,Low,44,0.09,BMW,X5,Premium,2021,V8,Petrol,Gray,298802,2023-01-09,Fleet Sales,8,274897.84,Cash,204951,55,Slow-Moving,0.24,92348,3578,Mixed,2024-07-05,1,3327,21,Under Warranty,1431,14526,387076,1095,552,5,1,715.5,15957,0,Budget Conscious,0,0,2,1,0,0.26129428,363336.86322977947,-23739.13677022053,False,True
CUST05694,British,Fleet,Low,79,0.4,Toyota,Corolla,Premium,2022,V6,Hybrid,Silver,120924,2022-11-14,Online,1,119714.76,Cash,59060,47,Medium-Moving,0.12,18085,5247,Highway,2024-02-05,3,969,14,Under Warranty,16229,6803,479138,1151,703,4,1,4057.25,23032,1,Premium Loyalists,1,4,1,1,0,0.30452102,405858.9074587865,-73279.0925412135,False,True
